	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
94	Is he really?	XXXXX	6	train	1	0	0	0.0021664586383849	0.0028278618119657	0.0043539223261177	0.0039604897610843	0.0053986879065632	0.0105400756001472	0.0049496898427605	0.0208598803728818	0.9163081645965576	0.008532190695405	0.0073219472542405	0.0047469260171055	0.0080337412655353
95	Yes, he is.	OOOOO	6	train	2	0	0	0.0010534180328249	0.0059233577921986	0.983058214187622	0.0013373439433053	0.0012434108648449	0.0017235529376193	0.0009824995649978	0.0004599692474585	0.0008297298336401	0.0005918537499383	0.0004059187485836	0.0015546638751402	0.0008361326763406
96	He loves the girl very much.	OOOOO	6	train	2	1	1	0.1819204837083816	0.7829888463020325	0.0055222883820533	0.0016835844144225	0.0041739274747669	0.0100244591012597	0.0013605331769213	0.0024149639066308	0.0025980349164456	0.0023889227304607	0.0011155593674629	0.0020552608184516	0.001753062591888
97	Who is he marring?	XXXXX	6	train	3	0	0	0.0154329231008887	0.005679864436388	0.0017029156442731	0.0030724068637937	0.0041307536885142	0.0025167365092784	0.002821818459779	0.8799521923065186	0.0054990267381072	0.0080801406875252	0.0640432089567184	0.0032660560682415	0.0038019623607397
98	A girl he met on holiday in Spain, I think.	OOOOO	6	train	4	0	0	0.40667524933815	0.5726727247238159	0.0018302102107554	0.0012588631361722	0.0032100186217576	0.0030847946181893	0.0018239906057715	0.0025861095637083	0.0013091274304315	0.0018707148265093	0.0012826696038246	0.0010614448692649	0.0013341954909265
99	Have they set a date for the wedding?	XXXXX	6	train	5	0	0	0.0043064737692475	0.0224291458725929	0.0030774499755352	0.0029801551718264	0.0365359410643577	0.0056618624366819	0.0032869016285985	0.03749855235219	0.852537989616394	0.0052398559637367	0.0094355642795562	0.0037006344646215	0.0133093949407339
100	Not yet.	OOOOO	6	train	6	0	0	0.004512055311352	0.002663952531293	0.0048926421441137	0.945750653743744	0.0016258779214695	0.0017213667742908	0.021687839180231	0.0025771029759198	0.0020667288918048	0.0082180695608258	0.0015678589697927	0.0008378729689866	0.0018779496895149
101	I hear you bought a new house in the northern suburbs.	OOOOO	7	train	0	0	0	0.0044054491445422	0.9707664251327516	0.0011804803507402	0.0007072412408888	0.005772250238806	0.0023786658421158	0.0008801261428743	0.0014653485268354	0.0028775597456842	0.0037268146406859	0.0006810193299315	0.0009946445934474	0.00416402798146
102	ThatвЂ™s right.	XXXXX	7	train	1	0	0	0.5767305493354797	0.0429766662418842	0.030324874445796	0.0051810168661177	0.0125737721100449	0.2679060101509094	0.0034968799445778	0.0072107785381376	0.0089823706075549	0.0142426555976271	0.0036059219855815	0.0188108030706644	0.007957711815834
103	we bought it the same day we came on the market.	XXXXX	7	train	1	0	1	0.0332676023244857	0.9412184953689576	0.00183213991113	0.0013894124422222	0.0061826081946492	0.0037732920609414	0.0010848260717466	0.0023033027537167	0.0018706085393205	0.0024955647531896	0.0011344142258167	0.0011817953782156	0.0022659546229988
104	What kind of house is it?	OOOOO	7	train	2	0	0	0.0165304522961378	0.0086822602897882	0.0028805325273424	0.00664933770895	0.0103003224357962	0.0039518484845757	0.0033505787141621	0.8951337337493896	0.0097469417378306	0.0114527884870767	0.0219714976847171	0.0029710042290389	0.0063787517137825
105	ItвЂ™s a wonderful Spanish style.	XXXXX	7	train	3	0	0	0.8571387529373169	0.0740784183144569	0.0042551108635962	0.0032272520475089	0.0045814597979187	0.0338906832039356	0.0016828286461532	0.0036389175802469	0.0025423888582736	0.0039759362116456	0.0018412166973575	0.0066219479776918	0.0025250876788049
106	Oh.	OOOOO	7	train	4	0	0	0.0159475374966859	0.0131134530529379	0.0101092662662267	0.0544412471354007	0.0081608109176158	0.0175727270543575	0.0166207551956176	0.0106812054291367	0.0103560155257582	0.8151648640632629	0.0038641493301838	0.0050398269668221	0.018928064033389
107	I love the roof tiles on Spanish style houses.	OOOOO	7	train	4	0	1	0.9546911716461182	0.0147284343838691	0.0041638729162514	0.0024271619040519	0.0066349478438496	0.0036100482102483	0.0009492154349572	0.003120623063296	0.0018133948324248	0.0014881249517202	0.0021355838980525	0.0021252566948533	0.0021119702141731
108	And itвЂ™s a bargaining.	XXXXX	7	train	5	0	0	0.3234151899814605	0.6408334374427795	0.0030107656493782	0.0017296908190473	0.0074795261025428	0.0057084155268967	0.0013694108929485	0.0038364259526133	0.0028661373071372	0.0026294409763067	0.0019789799116551	0.0020670597441494	0.0030755412299185
109	A house like this in river side costs double the price.	XXXXX	7	train	5	1	1	0.3890365362167358	0.4600785076618194	0.0117823705077171	0.0143151432275772	0.0215182974934577	0.0347966589033603	0.0038050003349781	0.0119983768090605	0.008790879510343	0.025922555476427	0.0042417091317474	0.0046562873758375	0.0090577136725187
110	Great.	OOOOO	7	train	6	0	0	0.1308770328760147	0.0190213695168495	0.0138198472559452	0.0022432182449847	0.0076187853701412	0.5065165162086487	0.0032877968624234	0.0041393251158297	0.0059609124436974	0.0085110003128647	0.0056276470422744	0.281505823135376	0.0108707305043935
111	is it a two bedroom house?	OOOOO	7	train	6	0	1	0.0019909511320292	0.0065276129171252	0.002518632216379	0.0026178169064223	0.0146590806543827	0.0051043038256466	0.0020581341814249	0.0486223697662353	0.8869019746780396	0.0048447400331497	0.0099765006452798	0.003941910341382	0.0102359168231487
112	No.	XXXXX	7	train	7	0	0	0.0010642408160492	0.0007539425278082	0.0020759685430675	0.975749135017395	0.0006029803189449	0.0009634587331674	0.0044359061866998	0.0010692740324884	0.0008368901908397	0.0099325524643063	0.0008074707002379	0.0007020915509201	0.0010061530629172
113	it has three bedrooms and three beds and has a living room with a twelve-foot ceiling.	XXXXX	7	train	7	0	1	0.0166326817125082	0.9656140804290771	0.0017724961508065	0.0017110074404627	0.0031288084574043	0.0025677119847387	0.0011139266425743	0.0010267122415825	0.0008287091040983	0.0028638243675231	0.0005165403126738	0.0007960824877955	0.0014274163404479
114	ThereвЂ™s a two-car garage.	XXXXX	7	train	7	0	1	0.0076700765639543	0.975566864013672	0.0018178692553192	0.0011921729892492	0.0033203531056642	0.0017463122494518	0.0011831982992589	0.0012109024683013	0.0013224491849541	0.0020635139662772	0.000552235986106	0.0006004703463986	0.0017535518854856
115	ThatвЂ™s a nice area too.	OOOOO	7	train	8	0	0	0.531086802482605	0.0517986975610256	0.0159323029220104	0.0045980275608599	0.0092898653820157	0.3165997862815857	0.0034853061661124	0.0059474701993167	0.0061527555808424	0.0078781219199299	0.0036269058473408	0.0371546782553195	0.0064493180252611
116	ItвЂ™ll be a good investment for you.	OOOOO	7	train	8	1	1	0.7157032489776611	0.0177556164562702	0.0187733564525842	0.0077155828475952	0.0112029835581779	0.1518284529447555	0.0027302498929202	0.0067950631491839	0.0065068020485341	0.0087003484368324	0.0043938909657299	0.0395143032073974	0.0083800833672285
117	Yeas.	XXXXX	7	train	9	0	0	0.0119727803394198	0.0338942967355251	0.9258026480674744	0.0019893136341124	0.0032800065819174	0.0076613114215433	0.0032933906186372	0.0008398077916353	0.0014610396465286	0.0028462279587984	0.0008385181427001	0.0038601988926529	0.0022604188416153
118	when will you buy a house?	XXXXX	7	train	9	0	1	0.0058812983334064	0.0021460498683154	0.002581680426374	0.0030245862435549	0.0071015479043126	0.0018271962180733	0.0031929519027471	0.579251766204834	0.010875467211008	0.00503402762115	0.3681594431400299	0.0051738377660512	0.0057502212002873
119	Not untill the end of this year, you know, just before my wedding.	OOOOO	7	train	10	0	0	0.089068554341793	0.8889578580856323	0.0020829217974096	0.0029083481058478	0.0034030806273221	0.001823533209972	0.0030499666463583	0.0021534611005336	0.0013293487718328	0.0020582750439643	0.0009568765526637	0.000707080180291	0.001500635757111
120	Right.	XXXXX	7	train	11	0	0	0.0175956934690475	0.0453585982322692	0.7810975909233093	0.0038151044864207	0.0385026298463344	0.0150400018319487	0.0042688981629908	0.0103624034672975	0.0324118509888649	0.0171684715896844	0.0056292121298611	0.0108560444787144	0.0178935136646032
121	congratulations.	XXXXX	7	train	11	0	1	0.669633150100708	0.0694768726825714	0.0221644658595323	0.0070843696594238	0.0263601541519165	0.1084396466612815	0.0029251077212393	0.0085425125434994	0.0152435395866632	0.01390309818089	0.0063424864783883	0.0342403873801231	0.0156442001461982
122	Thank you.	OOOOO	7	train	12	0	0	0.3869646489620209	0.3082665801048279	0.0462659001350402	0.0071995994076132	0.0295833833515644	0.0998036637902259	0.0034748951438814	0.0112447636201977	0.0343944206833839	0.0172738023102283	0.0065710498020052	0.0284924190491437	0.0204649027436971
123	Hi Becky.	OOOOO	8	train	0	0	0	0.0320195518434047	0.949604332447052	0.0013369605876505	0.0007646178710274	0.0049446858465671	0.0021135909482836	0.0007809975650161	0.0011693154228851	0.0013834768906235	0.002266451716423	0.000524723669514	0.0007761427550576	0.0023151121567934
124	what's up?	OOOOO	8	train	0	0	1	0.0144004514440894	0.0026371199637651	0.0020480807870626	0.0031250533647835	0.0055719055235385	0.0047019952908158	0.0034794833045452	0.8312965631484985	0.0096809333190321	0.0113819008693099	0.1011963933706283	0.0048084231093525	0.0056716888211667
125	Not much, except that my mother-in-law is driving me up the wall.	XXXXX	8	train	1	0	0	0.2665033936500549	0.7075443267822266	0.0013800569577142	0.0018025317694991	0.0029398049227893	0.0061936504207551	0.0032772445119917	0.0022551035508513	0.0013177992077544	0.0026621776632964	0.0011134264059364	0.0013319806894287	0.0016784451436251
126	What's the problem?	OOOOO	8	train	2	0	0	0.0124147851020097	0.0038231003563851	0.0020261651370674	0.0041813380084931	0.0058062286116182	0.0025785446632653	0.0036371408496052	0.9039765000343324	0.0058771250769495	0.0070112240500748	0.0424556881189346	0.0024665773380547	0.0037456292193382
127	She loves to nit-pick and criticizes everything that I do.	XXXXX	8	train	3	0	0	0.1165438517928123	0.8592292666435242	0.0012519158190116	0.0019793789833784	0.0034418122377246	0.0051646609790623	0.0015111038228496	0.0017439061775803	0.0012997862650081	0.0042889514006674	0.0010734553216025	0.0010060390923172	0.0014659122098237
128	I can never do anything right when she's around.	XXXXX	8	train	3	1	1	0.1880721151828766	0.7796015739440918	0.001725259819068	0.0029474114999175	0.0056088496930897	0.0041549196466803	0.0026605499442666	0.0032258979044854	0.0023319281172007	0.0041386578232049	0.0014860264491289	0.0011472641490399	0.0028995641041547
129	For example?	OOOOO	8	train	4	0	0	0.836146354675293	0.1197906509041786	0.0026078126393258	0.0014900510432198	0.0190322082489728	0.0012638507178053	0.0020002163946628	0.0041440492495894	0.0031099936459213	0.0013175406493246	0.0043661715462803	0.0012092720717191	0.0035218619741499
130	Well, last week I invited her over to dinner.	XXXXX	8	train	5	0	0	0.0377878583967685	0.9461979866027832	0.0013044150546193	0.0004846484807785	0.0042575863189995	0.0017411616863682	0.0010991066228598	0.0009402682189829	0.0012443379964679	0.0012080428423359	0.0008231598185375	0.0010201775003224	0.0018912211526185
131	My husband and I had no problem with the food, but if you listened to her, then it would seem like I fed her old meat and rotten vegetables.	XXXXX	8	train	5	1	1	0.0770576372742652	0.8957625031471252	0.0019627979490906	0.0019842411857098	0.0059181666001677	0.0034510339610278	0.0011729839025065	0.0021033643279224	0.0020233073737472	0.003654430154711	0.0011788355186581	0.0010550761362537	0.0026755740400403
132	There's just nothing can please her.	XXXXX	8	train	5	2	1	0.333969235420227	0.6025823354721069	0.0016968451673164	0.0036389627493917	0.0051172915846109	0.0229851864278316	0.0030350163578987	0.0032042667735368	0.0032317149452865	0.013358742929995	0.0018565939972177	0.002464388962835	0.0028594378381967
133	No.	OOOOO	8	train	6	0	0	0.0063693253323435	0.006406913511455	0.0025954546872526	0.5855787992477417	0.0030744669493287	0.0118293659761548	0.0175900142639875	0.0045792078599333	0.0031087901443243	0.3454324007034302	0.0027532360982149	0.0049080005846917	0.0057740197516977
134	I can't see that happening.	OOOOO	8	train	6	0	1	0.4933584332466125	0.3577997982501983	0.0082361744716763	0.0533305704593658	0.0261052101850509	0.0090343002229928	0.0103280758485198	0.0079014170914888	0.0051621086895465	0.016128946095705	0.0034669139422476	0.0026371660642325	0.0065108779817819
135	I know you're a good cook and nothing like that would ever happen.	OOOOO	8	train	6	0	1	0.6733352541923523	0.1795843988656997	0.005114768166095	0.0096760280430316	0.0068575171753764	0.0648100450634956	0.0044992384500801	0.0074476352892816	0.0106626087799668	0.0198640618473291	0.0037793023511767	0.0076321177184581	0.006737049203366
136	It's not just that.	XXXXX	8	train	7	0	0	0.3071375787258148	0.3738853335380554	0.0076117604039609	0.009058441966772	0.0186272207647562	0.1871840804815292	0.0147727811709046	0.0057493881322443	0.0071656578220427	0.0477025546133518	0.0031108225230127	0.0079155368730425	0.0100788725540041
137	She also criticizes how we raise the kids.	XXXXX	8	train	7	1	1	0.1386279761791229	0.7916266322135925	0.004110446665436	0.0021944092586636	0.0171023067086935	0.0182570107281208	0.0016860159812495	0.0022203507833182	0.0028334816452115	0.0119189023971557	0.0016283913282677	0.0033371215686202	0.0044569806195795
138	My mother-in-law used to do the same thing to us.	OOOOO	8	train	8	0	0	0.0197182688862085	0.9565908312797546	0.0016765554901212	0.0007936669280752	0.0036029352340847	0.0048894281499087	0.0014965208247303	0.0010110489092767	0.0015572354895994	0.0037568821571767	0.0009190402342937	0.0017337304307147	0.0022538681514561
139	If it wasn't disciplining them enough, then we were disciplining them too much.	OOOOO	8	train	8	1	1	0.8389456272125244	0.0806978493928909	0.0112612675875425	0.0100087979808449	0.0105693908408284	0.0120946262031793	0.0032671487424522	0.0078652268275618	0.0048050410114228	0.0097287511453032	0.0034767375327646	0.0025078121107071	0.0047717029228806
140	She also complained about the food we fed them, the schools we sent them too, and everything else under the sun.	OOOOO	8	train	8	2	1	0.0632372051477432	0.8613680005073547	0.0045751882717013	0.0054148896597325	0.0114287184551358	0.0152267785742878	0.0030977085698395	0.0038642561994493	0.0055142506025731	0.0168048329651355	0.0026459025684744	0.0024498628918081	0.0043725832365453
141	How are Zina's new programmers working out?	OOOOO	9	train	0	0	0	0.0142356110736727	0.0030634920112788	0.0023364389780908	0.0034050857648253	0.0049755596555769	0.0042251921258866	0.0027284196112304	0.6998704075813293	0.0110101597383618	0.0057443245314061	0.234651893377304	0.0085535421967506	0.0051998212002217
142	I hate to admit it, but they're good.	XXXXX	9	train	1	0	0	0.6575507521629333	0.0198799092322587	0.0098545718938112	0.0057555069215595	0.005232538562268	0.2223292589187622	0.0027926426846534	0.0081201819702982	0.0061687189154326	0.010124540887773	0.0040379129350185	0.0417161509394645	0.0064373752102255
143	And fast.	XXXXX	9	train	1	1	1	0.8297407627105713	0.056520652025938	0.0060160816647112	0.002785200253129	0.0063045462593436	0.0639540776610374	0.0022376957349479	0.0028114733286201	0.0026315005961805	0.0058096381835639	0.0017470567254349	0.0138523280620574	0.0055889738723635
144	The Filipino kid is a genius.	XXXXX	9	train	1	2	1	0.7476535439491272	0.0479602143168449	0.0111293643712997	0.0092780757695436	0.0121472757309675	0.0999696925282478	0.0026120780967175	0.0104165840893983	0.0081855971366167	0.0163707435131073	0.0039858240634202	0.0214459989219903	0.0088449725881218
145	So you'll make the Stars.com deadline, and have us up and running next week?	OOOOO	9	train	2	0	0	0.0208491403609514	0.4944382607936859	0.0047907563857734	0.0022904709912836	0.1525745838880539	0.0102140819653868	0.0028812943492084	0.0620404407382011	0.1841317564249038	0.0103387562558054	0.0164968688040971	0.010053982026875	0.028899647295475
146	It'll be close but we'll make it.	XXXXX	9	train	3	0	0	0.4123436212539673	0.3939353823661804	0.0199835840612649	0.008894576691091	0.0295192580670118	0.0694979578256607	0.0044817323796451	0.0092433393001556	0.0099484585225582	0.0181063469499349	0.0035911966115236	0.0082088354974985	0.0122457146644592
147	Good.	OOOOO	9	train	4	0	0	0.0792478173971176	0.0157650019973516	0.0438039787113666	0.0028496186714619	0.0112662613391876	0.4601335227489471	0.0045742108486592	0.0050433897413313	0.0096727991476655	0.0078619848936796	0.0063628694042563	0.336803138256073	0.0166153777390718
